ParticipantMD5	GeneroCod	frase	Value	duracao
bc2584302fffead698e1809107a60040	m	E acho que estou ficando viciada em ver pornografia na internet.	negativa	5.287
bc2584302fffead698e1809107a60040	m	Eu coloquei na sua vida, para você aprender o que é amar, e saber valorizar ao verdadeiro amor, quando ele chegar.	positiva	5.377
bc2584302fffead698e1809107a60040	m	Mal começamos e os problemas financeiros começaram.	negativa	2.238
bc2584302fffead698e1809107a60040	m	Me sinto super mal de todo mundo apresentar bem e eu apresentar mal.	negativa	3.047
bc2584302fffead698e1809107a60040	m	Seria maldade faltar pra um enquanto eu tenho e só não dou por que sou apegada aquilo.	positiva	84.263
bc2584302fffead698e1809107a60040	m	Acordei como de costume as 6 e 20 para ir ao colégio, me arrumei, e fui.	neutra	4.168
bc2584302fffead698e1809107a60040	m	Nos beijamos mais e ele me levou até a esquina do meu condomínio.	positiva	2.759
bc2584302fffead698e1809107a60040	m	Eu saía cedo de casa e voltava muito tarde, isso quando eu voltava.	negativa	5.302
bc2584302fffead698e1809107a60040	m	Mas tudo bem, agora eu percebi que nunca precisei de você para nada pois até quando eu sentia falta de você e eu chorava.	negativa	23.871
bc2584302fffead698e1809107a60040	m	Gente eu sempre ando bem arrumada, cheirosa, maquiada do lado do meu namorado, nunca fiz ele passar vergonha em lugar nenhum.	positiva	62.64
bc2584302fffead698e1809107a60040	m	Escrevi este relato, a mando do pai do meu filho.	neutra	6.693
bc2584302fffead698e1809107a60040	m	Disse a ele que não tinha o que perdoar.	negativa	3.432
bc2584302fffead698e1809107a60040	m	Eu gosto muito dela e sei que ela me ama.	positiva	5.0
bc2584302fffead698e1809107a60040	m	Ela correu logo para minhas pernas e começou a pegar no meu pênis com muita maestria.	positiva	4.549
bc2584302fffead698e1809107a60040	m	Estou procurando trabalho, talvez você tenha algum serviço para mim.	neutra	2.839
bc2584302fffead698e1809107a60040	m	Pensando que o único meio de meus pais não brigarem comigo seria morrendo mesmo, ai não iria incomodar ninguém.	negativa	3.44
bc2584302fffead698e1809107a60040	m	Ele de imediato assumiu a mim e ao meu filho que ainda era um bebê, e foi tudo perfeito!	positiva	7.872
bc2584302fffead698e1809107a60040	m	Vou relatar aqui a minha primeiríssima experiência neste ano de 2013.	neutra	3.089
bc2584302fffead698e1809107a60040	m	Acabei conhecendo uma pessoa que eu a amo e ela me ama também.	positiva	2.806
bc2584302fffead698e1809107a60040	m	E quando a gente acha aquela pessoa que e toda especial que te faz sorrir esquecer do seu passado e te faz pensar no presente, não paramos de pensar nela ficamos hora obcecada por ela, nos aprendemos a gostar daquele gosta e a fazer o que ela faz só pra falar que temos muita coisa em comum,	positiva	8.84
bc2584302fffead698e1809107a60040	m	Na verdade é um milagre que eu esteja viva.	negativa	2.392
bc2584302fffead698e1809107a60040	m	Quero compensar o que minhas colegas da faculdade fizeram por mim.	positiva	3.359
bc2584302fffead698e1809107a60040	m	Até cheirar cola já pensei em fazer, na verdade foi uma coisa mais simbólica do meu desespero, sabia que não ia adiantar em nada.	negativa	3.008
bc2584302fffead698e1809107a60040	m	Odeio quando sou tão boa e as pessoas se aproveitam disso, odeio, ter que esconder todo meu sofrimento minha dor e guardar no meu coração, EU ODEIO MINHA VIDA!	negativa	3.0
bc2584302fffead698e1809107a60040	m	A vida dá tantas voltas.	neutra	2.16
bc2584302fffead698e1809107a60040	m	Eu tive que voltar cedinho pra casa como se eu tivesse ido pra uma balada mas acabo que nem deu nada.	neutra	11.879
bc2584302fffead698e1809107a60040	m	Cada um é livre para cumprir a sua missão da maneira que desejar.	positiva	3.608
bc2584302fffead698e1809107a60040	m	Na do ITB eu acho que acertei umas 35, de 50.	positiva	3.232
bc2584302fffead698e1809107a60040	m	Aparento um ar muito alegre, porque aprendi que chorar não resolve nada e isso acabou por fazer com que todos me confiassem coisas, porque sabem que sou muito positiva e de segurança.	positiva	8.735
bc2584302fffead698e1809107a60040	m	Enquanto o garoto tímido passa horas ensaiando alguma coisa pra dizer quando lhe ver, e fica lembrando do seu sorriso, seu olhar, até seu jeito de falar, cada expressão sua.	positiva	4.112
bc2584302fffead698e1809107a60040	m	A beleza de uma mulher está dentro dela.	positiva	2.128
bc2584302fffead698e1809107a60040	m	 Pior que só tem ele lá no horário que vou, e eu fico sem graça com isso né?	positiva	5.191
bc2584302fffead698e1809107a60040	m	Depois desta experiência, toda vez ela queria que eu fosse um homem na cama, e logo comecei a questionar o porque destas atitudes.	neutra	6.366
bc2584302fffead698e1809107a60040	m	Hoje meu amigo (Luciano) me fez passar um mega mico.	negativa	3.784
bc2584302fffead698e1809107a60040	m	Eu quero que você se de bem na vida e que ame alguém que tbm te ame muito.	positiva	2.945
bc2584302fffead698e1809107a60040	m	Sei la, a cada dia que passa eu desejo menos estar aqui.	negativa	1.951
bc2584302fffead698e1809107a60040	m	O tempo sempre ajuda mas as vezes 1 minuto sozinha dentro desse quarto escuro parece tanto tempo a mais.	negativa	6.607
bc2584302fffead698e1809107a60040	m	POR VOCÊ, ESTOU COMPLETAMENTE APAIXONADA, TE DESEJO TODOS OS BONS SENTIMENTOS, TODAS AS BOAS COMPANHIAS	positiva	2.776
bc2584302fffead698e1809107a60040	m	Tinha um lá O diário de Biloca é um livrinho pequeno e curto.	neutra	4.008
bc2584302fffead698e1809107a60040	m	Ficamos o resto do dia garradinhos, combinamos de ir no shopping para ele pagar uma conta, mais quem disse que a preguiça deixou?	negativa	26.192
bc2584302fffead698e1809107a60040	m	Foi um presente dos céus.	positiva	2.861
bc2584302fffead698e1809107a60040	m	Eu sempre fui bem restrita a minha vida de masturbação, vamos combinar, se tocar é maravilhoso, mas ninguém sai por ai contando e nunca tinha comentado esse assunto com um amigo.	positiva	6.378
bc2584302fffead698e1809107a60040	m	Percebi que quase não batia sol, e que a maior dificuldade seria as roupas, percebi que a Helen não estava feliz, mas sabia eu que ajudaria ela, meu dinheiro já estava acabando, ela com o nome sujo e atolado de contas não poderia me ajudar tão cedo.	negativa	148.958
bc2584302fffead698e1809107a60040	m	 Eu não consigo mais esconder a tristeza, e as lágrimas já tomaram conta dos meus olhos.	negativa	2.59
bc2584302fffead698e1809107a60040	m	Os momentos ao seu lado são sempre tão perfeitos sabe.	positiva	1.839
bc2584302fffead698e1809107a60040	m	Falei com meu ex.	neutra	2.552
bc2584302fffead698e1809107a60040	m	Fiquei com um pouco de raiva porque ele não atendeu aos meus telefonemas.	negativa	4.216
bc2584302fffead698e1809107a60040	m	Presta atenção nas músicas que escuto e nas coisas que eu posto.	positiva	5.383
bc2584302fffead698e1809107a60040	m	Amor platônico que me enche a alma.	positiva	2.079
bc2584302fffead698e1809107a60040	m	Tenho inúmeras fotos de você com outras pessoas que eu odeio.	negativa	3.831
bc2584302fffead698e1809107a60040	m	Sozinha num mundo onde apenas sentimentos falsos importam, onde todos acreditam na mentira por medo de admitir a verdade, por medo que a verdade não seja aquilo que esperas.	negativa	7.294
bc2584302fffead698e1809107a60040	m	Eu peço a Deus que me de paciência, porque tudo é uma fase.	negativa	3.055
bc2584302fffead698e1809107a60040	m	Fico em cima dele, faço cavalgada, digo que paguei essa porra de motel durante uma hora e meia e quero transar até uma hora e meia.	positiva	9.457
bc2584302fffead698e1809107a60040	m	Eu respeito muito os animais, aprendi que não devemos maltratar de jeito nenhum os animais.	positiva	3.097
bc2584302fffead698e1809107a60040	m	Procurei como nunca.	neutra	2.998
bc2584302fffead698e1809107a60040	m	Me sinto segura perto dele, ele é um fofo e me faz sentir super bem, amo pegar nos seus cabelos , amo segurar a sua mão e vê-lo desenhar .	positiva	3.952
bc2584302fffead698e1809107a60040	m	Agora eu sou sustentada por memórias, sabia?	neutra	3.462
bc2584302fffead698e1809107a60040	m	Estamos vivendo em um mundo onde a aparência física vale mais do que a aparência interior.	positiva	5.614
bc2584302fffead698e1809107a60040	m	Estou aqui postando isso, sei nem pra quer serve mas vamos lá né .	neutra	2.464
bc2584302fffead698e1809107a60040	m	Entrei neste fórum e vi pessoas super legais e inteligentes.	positiva	2.696
bc2584302fffead698e1809107a60040	m	Não venham falar da minha religião não seus desgraçados, quem são vocês para achar alguma coisa, seus monte de merdas, colocam a bíblia debaixo do braço e acham que tão servindo a deus, e em casa xingam a mãe, só pensa em dinheiro, transa com a namorada.	positiva	7.872
bc2584302fffead698e1809107a60040	m	Não consigo, a minha vida acabou, não sei o que fazer.	negativa	3.454
bc2584302fffead698e1809107a60040	m	 Mas eu acabei lendo e me interessei pra caramba nele.	positiva	3.52
bc2584302fffead698e1809107a60040	m	Não deixou nada para o meu futuro, você esqueceu de mim como se eu nunca tivesse existido.	negativa	3.599
bc2584302fffead698e1809107a60040	m	Uma sensação de fracasso tomou conta de mim, tristeza, desânimo e um total desalento pela vida.	negativa	2.751
bc2584302fffead698e1809107a60040	m	Quero dirigir carro, ser independente, ser uma psicóloga bem sucedida.	positiva	2.639
bc2584302fffead698e1809107a60040	m	Eu te Amo e cada gesto seu vai ficar aqui dentro do meu coração pra lembrar do teu amor por nós, eu te amo.	positiva	3.608
bc2584302fffead698e1809107a60040	m	Amo meu namorado , passamos por tantas coisas juntos e ele é sem duvida o melhor namorado que alguém pode querer.	positiva	2.84
bc2584302fffead698e1809107a60040	m	Passei um bom tempo refletindo se iria tomar ou não, como se aquilo fosse um veneno ou algo do tipo.	negativa	3.582
bc2584302fffead698e1809107a60040	m	Semana passada transei com meu namorado na casa dele.	positiva	3.224
bc2584302fffead698e1809107a60040	m	Nossos rumos mudaram, mas não se perderam; ainda estou aqui, e o melhor de tudo, é que tenho certeza que você ainda está ai também.	positiva	20.464
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Você sabia que o menino que mais vai te dar valor é aquele que não consegue chegar em você, aquele que olha pra você e quando você percebe abaixa a cabeça ou sorri, que não consegue olhar olho no olho, e ao conversar contigo fica sorrindo igual um bobo, e muitas vezes acaba falando algumas coisas nada haver, um tanto idiotas, mas você sabia que ele faz isso porque está querendo tirar um sorriso do seu rosto? 	positiva	14.928
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Hoje com 21 anos, como que por auxilio lá do auto, começei a ver nessa semana relatos de pessoas que foram curadas atráves da terapia de vidas passadas.	positiva	6.073
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Nesse momento to evitando ela, e ta me dando um aperto, no coração, mas tenho que fazer isso, não tem como continuar, e sou muito ciumento e intolerante com esses tipos de coisas, não tem a mínima chance de eu e ela darmos certo.	neutra	13.952
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Meus sentidos de garota diziam que tinha alguma coisa errada, entao pedir para o lucar e o victor voltar lá comigo e tentar acordar o homem para saber se ele estava vivo.	neutra	9.798
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Aquela promessa que eu te fiz naquele natal, e te abracei forte.	neutra	4.554
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Eu como a boa esposa que sempre fui passei sua melhor farda engraxei seu coturno o deixei lindo e cheiroso ele me deu um beijo e se foi.	positiva	10.01
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	E sempre sorrio!	positiva	1.999
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Desta vez ele me fez gozar de uma forma que o meu corpo tremia todo.	positiva	3.804
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Meu Deus, por isso ta tão vermelha acho que esta com febre, mas pq não vai ao convenio?	neutra	9.746
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Não tenho procurado amigos e nem mesmo ninguém.	neutra	5.008
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Pois é, eu não, eu nunca vou te abandonar, eu nunca canso de você, eu nunca quero o teu mal, eu só quero te abraçar e te ver feliz.	positiva	5.618
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Hoje minha sala foi pra biblioteca depois do intervalo.	neutra	6.162
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Ju e Geovana ficaram menos mandonas, o que melhorou o nosso relacionamento.	neutra	6.632
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	O Diego me mandou embora, não quis mais saber de mim, minha mãe virou as costas pra mim, eu só tinha meu pai e ele me pedindo pra tirar o dinheiro no banco, fazendo a maior pressão psicológica, eu não ia tirar?	negativa	15.105
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Joguei os móveis, os pôsteres, a cor, joguei fora tudo aquilo que não precisava.	neutra	11.864
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Hoje acordei e ela nem se quer me olhou.	negativa	6.764
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Não vai ser difícil para mim escrever esse guia.	negativa	3.657
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	É tão dificil assim ela me amar, porque ela falo que eu não vou fazer diferença a unica coisa que eu queria era ser amiga da minha mãe mas ela me impede isso.	negativa	8.464
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	É muito triste saber que tenho uma irmã que me fez namorar um menino gay simplesmente pra abafar o romance dele com o meu sobrinho de 15 anos.	negativa	16.691
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Seu corpo é um espetáculo com direito a gostinho de quero mais, seu sorriso e tão safado quanto o próprio dono.	positiva	11.282
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Já comecei mal o dia.	positiva	3.856
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Amo-a mais que tudo nessa vida, então, eu amo a minha vida.	neutra	8.056
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Depois ela me abraçou e disse que todos nós temos nosso tempo de vida e que ninguém pode saber o seu.	positiva	5.992
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Tomamos banho juntos e quando começamos a nos secar ele me joga na cama e sua boca me faz gemer.	positiva	6.589
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Meu, eu choro as vezes sem perceber e mordo a boca pra não desabar na frente de alguma pessoa.	positiva	7.401
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Resolvi cortar minha franja.	positiva	5.622
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Fui sábado no salão pra fazer progressiva, finalmente cabelo bom e não cabelo ruim, não tava aguentando aquela Palha.	negativa	144.93
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Estou pensando seriamente em fugir de casa e dar um tempo, e em sequencia conviver com meu amado!	neutra	8.308
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Possa ser que o que disse não faça a mínima importância, pois você começou um novo relacionamento a pouco tempo, porém eu precisava me expressar de qualquer maneira.	negativa	3.306
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Alias ninguém nunca se importou em ao menos saber se eu estava bem, ou se estava precisando de ajuda.	neutra	5.762
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Não me arrependo de nada mesmo, de ter transado, com ele porque ele fez valer a pena, fez eu me sentir como nunca, fez loucuras na cama comigo.	negativa	10.157
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Mas estas pessoas são só inúmeros mortais que falam o que da na telha, literalmente, eles não sabem nada sobre mim, e muito menos, sobre o que eu penso.	negativa	11.504
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Nunca namorei a distância, mas acho que não seria fácil!	positiva	3.439
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Me imagino pensando em filhos, afinal tenho um sonho: adotar.	positiva	4.049
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Bom hoje começo escrever meu diário virtual, já que não tenho um único amigo pra me ouvir quando preciso.	neutra	7.54
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Chegando à fábrica fiz o processo normal, quando estou chegando a minha sala vejo o telefone tocar e quando olho o nome dele surgi no visor , meu coração dispara, atendo e marcamos para nos ver na saída, fico meio tranquila.	negativa	8.516
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Minha vida é um sofrimento interno e eterno.	positiva	8.673
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	O irmão mais velho entregou o material e foi para a cidade.	positiva	6.454
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Eu te conheço como ninguém, o teu coração está aqui na minha mão, eu posso sentir os batimentos.	positiva	4.115
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Já não bastava o fato de ter um bandido em casa , ele não deixava mais minha mãe falar comigo ele não desgrudava dela.	neutra	4.941
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Eu meio tímido, ela veio me da uma abraço e dois beijos no rosto.	negativa	4.163
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Estou só, minha esposa passou o dia fora e disse estar na casa de sua mãe, digo que ela disse pois temo estar sendo traído há algum tempo.	neutra	6.764
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Coloque seus problemas nas mãos do Senhor, e Ele te dará Vitórias!	positiva	14.831
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Meus amigos vieram aqui pra casa fazer um rodizio de pizza , bem legal , comi demais , vimos filme , e eles estão dormindo aqui em casa agora.	negativa	6.808
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Só não tentei nada com ele, porque ele é noivo.	neutra	3.982
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	À minha frente lá estava a tal mulher , que inacreditavelmente já não levava a mesma abóbora, mas uma metade dela.	positiva	43.076
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Hoje será o dia que ele vai estar completamente e malucamente apaixonado por você se tudo tiver ido certo .	positiva	5.357
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Então alguém bateu palmas no portão seria ali que minha vida desmoronaria, era um homem e meu esposo foi atender e nossa ele estava pálido nervoso eu não entendi o porque, e fiquei na porta quão grande foi minha decepção e angustia.	negativa	35.291
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Ultimamente ando muito compulsiva - por masturbação com o vibrador, por comida, meio agressiva, me sacudindo, me mordendo, me azunhando.	positiva	3.719
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Na verdade eu nem queria ter acordado hoje.	neutra	5.203
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Fiquei com ela e nisso fomos para um motel, nesse dia brinquei com ela dizendo que ela iria se apaixonar por mim.	neutra	6.402
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Vejo que sou rodeada de pessoas falsas, homens safados mentirosos quando penso que encontrei alguém diferente, é engano, só mas um falso e mentiroso.	neutra	7.599
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Eu tive que voltar cedinho pra casa como se eu tivesse ido pra uma balada mas acabo que nem deu nada.	negativa	4.614
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Bem quando o meu filho fez 5 meses eu conheci um amigo da minha irmã, a principio foi uma amizade mais com menos de 15 dias demos nosso 1º beijo e nossa que beijo delicioso pronto foi paixão na certa.	negativa	7.777
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Cachorro, obrigada por estar lá enquanto eu sofria bullying, e fiquei anoréxica por causa de comentários idiotas e banais que não mudariam minha vida se eu não ligasse.	neutra	75.441
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Sempre dizemos que não vamos, mas nos apaixonar por pessoas erradas, mas sem que nos perceba já estamos lá encantadas pela pessoa sem nem conhece-la direito.	negativa	6.897
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Hoje eu sair com uns amigos.	positiva	1.982
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Realizam experiências com alimentação e pesquisam formas de garantir as condições de higiene e de prevenir e combater doenças e parasitas, para melhorar a saúde dos rebanhos e a qualidade dos produtos derivados.	positiva	7.696
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	 Perto da nossa escola tem um posto de saudade e eu pedi para ele ir lá e pegar camisinha para mim, pq mesmo eu sendo menina acho que é bom ter guardado para o caso de for transa com alguém ter camisinha e ficar protegido.	positiva	1.624
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Mas isso não me impediu de tirar um 10 na prova de matemática que, vamos combinar, estava super fácil.	positiva	3.414
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Eu ouvi tudo e fiquei muito orgulhosa de mim mesma!	positiva	2.31
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Horas foram passando, fomos pra sala de vídeo, era aula de educação de física, que droga!	positiva	6.493
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	To cansada de brigar com a minha mae, dela nunca estar do meu lado.	neutra	4.196
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Penso que o amor surge não sei onde, cresce não sei porque e machuca sem querer você talvez seja minha única esperança... ou a última.	positiva	5.906
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	A verdade dói, sempre doeu	positiva	3.269
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Vou sentir sua falta és um pedaço de mim que fará muita falta.	neutra	90.671
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	É o único responsável pelo que sinto eu me entrego totalmente para você, se você assim quiser posso dar seu nome para alguma estrela ou dar esta estrela para você.	neutra	3.585
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Depois meu pai, simplesmente chegou e falou algo do tipo Sua sem coração, não notou que seu cachorro não está mais aí, que roubaram ele?.	neutra	4.773
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Ate que com 15 anos praticamente fugi de casa e ate hoje com 20 anos não voltei mais.	neutra	4.051
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Um dia, o trânsito estava horrível parado por enchentes, e ele sugeriu paramos em uma ruazinha para dar um tempo, por sorte o carro tem vidros escuros dando mais segurança.	positiva	3.66
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Eu liguei o dia todo para o Nando para ver se ele viria a minha festa.	positiva	4.772
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Não tenho jeito mesmo, gaguejo, esqueço, o escambau.	positiva	2.16
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Porém o medo de você se distanciar de mim é maior que tudo.	positiva	27.759
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Eu comprei uma camisa gola V vermelha com zíper pra ele.	positiva	1.958
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Sempre fui muito perfeccionista, gosto sempre de dar o melhor de mim, principalmente no quesito desempenho intelectual.	positiva	2.793
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Ás vezes parece que eu não sinto nada por ele, quando a gente briga.	positiva	3.218
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Fica aí que eu fico aqui com os meus seios, de biquinhos durinhos e salientes, loucos para serem lambidos de cima a baixo, de um lado para o outro, serem mordidos de leve e sugados por inteiro.	positiva	6.529
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Tipo, ele tinha dado uma sumida, agora voltou de novo a me perturbar.	positiva	3.646
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Então, resolvem fazer um pacto, o pacto da cinderela, onde prometem umas ás outras que vão fazer tudo para emagrecer.	neutra	4.103
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	E acho que estou ficando viciada em ver pornografia na internet.	positiva	3.108
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Eu coloquei na sua vida, para você aprender o que é amar, e saber valorizar ao verdadeiro amor, quando ele chegar.	positiva	4.919
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Mal começamos e os problemas financeiros começaram.	positiva	2.884
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Me sinto super mal de todo mundo apresentar bem e eu apresentar mal.	negativa	6.687
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Seria maldade faltar pra um enquanto eu tenho e só não dou por que sou apegada aquilo.	neutra	6.229
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Acordei como de costume as 6 e 20 para ir ao colégio, me arrumei, e fui.	positiva	2.541
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Nos beijamos mais e ele me levou até a esquina do meu condomínio.	positiva	4.053
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Eu saía cedo de casa e voltava muito tarde, isso quando eu voltava.	positiva	2.009
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Mas tudo bem, agora eu percebi que nunca precisei de você para nada pois até quando eu sentia falta de você e eu chorava.	neutra	5.575
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Gente eu sempre ando bem arrumada, cheirosa, maquiada do lado do meu namorado, nunca fiz ele passar vergonha em lugar nenhum.	positiva	5.057
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Escrevi este relato, a mando do pai do meu filho.	positiva	4.719
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Disse a ele que não tinha o que perdoar.	positiva	2.862
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Eu gosto muito dela e sei que ela me ama.	positiva	1.688
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Ela correu logo para minhas pernas e começou a pegar no meu pênis com muita maestria.	positiva	4.774
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Estou procurando trabalho, talvez você tenha algum serviço para mim.	positiva	4.173
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Pensando que o único meio de meus pais não brigarem comigo seria morrendo mesmo, ai não iria incomodar ninguém.	negativa	70.189
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Ele de imediato assumiu a mim e ao meu filho que ainda era um bebê, e foi tudo perfeito!	neutra	6.054
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Vou relatar aqui a minha primeiríssima experiência neste ano de 2013.	positiva	2.648
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Acabei conhecendo uma pessoa que eu a amo e ela me ama também.	positiva	1.899
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	E quando a gente acha aquela pessoa que e toda especial que te faz sorrir esquecer do seu passado e te faz pensar no presente, não paramos de pensar nela ficamos hora obcecada por ela, nos aprendemos a gostar daquele gosta e a fazer o que ela faz só pra falar que temos muita coisa em comum,	neutra	49.536
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Na verdade é um milagre que eu esteja viva.	neutra	2.587
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Quero compensar o que minhas colegas da faculdade fizeram por mim.	positiva	4.18
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Até cheirar cola já pensei em fazer, na verdade foi uma coisa mais simbólica do meu desespero, sabia que não ia adiantar em nada.	positiva	25.966
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Odeio quando sou tão boa e as pessoas se aproveitam disso, odeio, ter que esconder todo meu sofrimento minha dor e guardar no meu coração, EU ODEIO MINHA VIDA!	negativa	4.294
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	A vida dá tantas voltas.	positiva	1.796
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Eu tive que voltar cedinho pra casa como se eu tivesse ido pra uma balada mas acabo que nem deu nada.	negativa	3.853
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Cada um é livre para cumprir a sua missão da maneira que desejar.	positiva	2.077
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a	m	Na do ITB eu acho que acertei umas 35, de 50.	positiva	2.795
